#    L    TT             EE             TE             PP             TP          
   885   0.198594E+04   0.176371E+02   0.477609E+02   0.329707E+06   0.121598E+03
   886   0.197493E+04   0.178953E+02   0.486994E+02   0.329044E+06   0.120775E+03
   887   0.196376E+04   0.181558E+02   0.496087E+02   0.328384E+06   0.119950E+03
   888   0.195267E+04   0.184206E+02   0.504879E+02   0.327725E+06   0.119123E+03
   889   0.194128E+04   0.186870E+02   0.513370E+02   0.327068E+06   0.118294E+03
   890   0.192996E+04   0.189579E+02   0.521546E+02   0.326412E+06   0.117464E+03
   891   0.191863E+04   0.192310E+02   0.529429E+02   0.325759E+06   0.116632E+03
   892   0.190723E+04   0.195064E+02   0.537012E+02   0.325107E+06   0.115799E+03
   893   0.189567E+04   0.197855E+02   0.544279E+02   0.324457E+06   0.114963E+03
   894   0.188418E+04   0.200662E+02   0.551230E+02   0.323808E+06   0.114127E+03
   895   0.187254E+04   0.203492E+02   0.557889E+02   0.323162E+06   0.113289E+03
   896   0.186089E+04   0.206352E+02   0.564225E+02   0.322517E+06   0.112450E+03
   897   0.184916E+04   0.209236E+02   0.570253E+02   0.321874E+06   0.111609E+03
   898   0.183750E+04   0.212135E+02   0.575965E+02   0.321232E+06   0.110767E+03
   899   0.182576E+04   0.215057E+02   0.581355E+02   0.320592E+06   0.109925E+03
   900   0.181394E+04   0.217995E+02   0.586437E+02   0.319954E+06   0.109081E+03
   901   0.180218E+04   0.220949E+02   0.591195E+02   0.319318E+06   0.108236E+03
   902   0.179035E+04   0.223920E+02   0.595639E+02   0.318683E+06   0.107390E+03
   903   0.177836E+04   0.226906E+02   0.599758E+02   0.318050E+06   0.106544E+03
   904   0.176658E+04   0.229901E+02   0.603554E+02   0.317419E+06   0.105696E+03
   905   0.175465E+04   0.232920E+02   0.607026E+02   0.316790E+06   0.104848E+03
   906   0.174272E+04   0.235940E+02   0.610173E+02   0.316162E+06   0.104000E+03
   907   0.173085E+04   0.238969E+02   0.612996E+02   0.315535E+06   0.103151E+03
   908   0.171904E+04   0.242007E+02   0.615500E+02   0.314911E+06   0.102301E+03
   909   0.170716E+04   0.245054E+02   0.617672E+02   0.314288E+06   0.101451E+03
   910   0.169519E+04   0.248117E+02   0.619532E+02   0.313666E+06   0.100601E+03
   911   0.168330E+04   0.251168E+02   0.621059E+02   0.313047E+06   0.997510E+02
   912   0.167139E+04   0.254235E+02   0.622266E+02   0.312429E+06   0.989005E+02
   913   0.165925E+04   0.257296E+02   0.623147E+02   0.311812E+06   0.980501E+02
   914   0.164748E+04   0.260359E+02   0.623715E+02   0.311198E+06   0.971996E+02
   915   0.163555E+04   0.263424E+02   0.623963E+02   0.310584E+06   0.963492E+02
   916   0.162376E+04   0.266484E+02   0.623883E+02   0.309973E+06   0.954991E+02
   917   0.161189E+04   0.269553E+02   0.623496E+02   0.309363E+06   0.946491E+02
   918   0.160017E+04   0.272609E+02   0.622781E+02   0.308755E+06   0.937996E+02
   919   0.158843E+04   0.275661E+02   0.621752E+02   0.308148E+06   0.929504E+02
   920   0.157668E+04   0.278707E+02   0.620401E+02   0.307543E+06   0.921018E+02
   921   0.156508E+04   0.281747E+02   0.618734E+02   0.306939E+06   0.912537E+02
   922   0.155339E+04   0.284776E+02   0.616760E+02   0.306337E+06   0.904063E+02
   923   0.154177E+04   0.287791E+02   0.614478E+02   0.305737E+06   0.895596E+02
   924   0.153022E+04   0.290802E+02   0.611880E+02   0.305138E+06   0.887137E+02
   925   0.151880E+04   0.293793E+02   0.608973E+02   0.304541E+06   0.878687E+02
   926   0.150731E+04   0.296779E+02   0.605771E+02   0.303945E+06   0.870246E+02
   927   0.149595E+04   0.299746E+02   0.602260E+02   0.303351E+06   0.861816E+02
   928   0.148466E+04   0.302700E+02   0.598446E+02   0.302759E+06   0.853397E+02
   929   0.147336E+04   0.305635E+02   0.594345E+02   0.302168E+06   0.844990E+02
   930   0.146220E+04   0.308543E+02   0.589940E+02   0.301578E+06   0.836596E+02
   931   0.145103E+04   0.311446E+02   0.585246E+02   0.300990E+06   0.828216E+02
   932   0.144000E+04   0.314315E+02   0.580263E+02   0.300404E+06   0.819849E+02
   933   0.142904E+04   0.317165E+02   0.574999E+02   0.299819E+06   0.811498E+02
   934   0.141814E+04   0.320002E+02   0.569459E+02   0.299236E+06   0.803162E+02
   935   0.140731E+04   0.322806E+02   0.563622E+02   0.298654E+06   0.794843E+02
   936   0.139662E+04   0.325583E+02   0.557517E+02   0.298073E+06   0.786541E+02
   937   0.138591E+04   0.328342E+02   0.551135E+02   0.297495E+06   0.778258E+02
   938   0.137535E+04   0.331073E+02   0.544485E+02   0.296917E+06   0.769993E+02
   939   0.136493E+04   0.333764E+02   0.537566E+02   0.296342E+06   0.761748E+02
   940   0.135450E+04   0.336435E+02   0.530384E+02   0.295767E+06   0.753524E+02
   941   0.134420E+04   0.339073E+02   0.522940E+02   0.295194E+06   0.745321E+02
   942   0.133397E+04   0.341677E+02   0.515241E+02   0.294623E+06   0.737140E+02
   943   0.132396E+04   0.344247E+02   0.507293E+02   0.294053E+06   0.728981E+02
   944   0.131401E+04   0.346784E+02   0.499089E+02   0.293485E+06   0.720846E+02
   945   0.130412E+04   0.349280E+02   0.490643E+02   0.292918E+06   0.712736E+02
   946   0.129438E+04   0.351750E+02   0.481956E+02   0.292352E+06   0.704650E+02
   947   0.128469E+04   0.354180E+02   0.473041E+02   0.291788E+06   0.696591E+02
   948   0.127500E+04   0.356583E+02   0.463890E+02   0.291226E+06   0.688558E+02
   949   0.126560E+04   0.358931E+02   0.454519E+02   0.290664E+06   0.680553E+02
   950   0.125626E+04   0.361245E+02   0.444920E+02   0.290105E+06   0.672576E+02
   951   0.124705E+04   0.363527E+02   0.435106E+02   0.289546E+06   0.664627E+02
   952   0.123799E+04   0.365768E+02   0.425086E+02   0.288989E+06   0.656709E+02
   953   0.122899E+04   0.367953E+02   0.414851E+02   0.288434E+06   0.648820E+02
   954   0.122013E+04   0.370105E+02   0.404415E+02   0.287880E+06   0.640961E+02
   955   0.121133E+04   0.372209E+02   0.393780E+02   0.287327E+06   0.633133E+02
   956   0.120268E+04   0.374273E+02   0.382943E+02   0.286776E+06   0.625335E+02
   957   0.119424E+04   0.376281E+02   0.371927E+02   0.286226E+06   0.617569E+02
   958   0.118578E+04   0.378240E+02   0.360718E+02   0.285678E+06   0.609835E+02
   959   0.117762E+04   0.380167E+02   0.349328E+02   0.285131E+06   0.602133E+02
   960   0.116952E+04   0.382037E+02   0.337782E+02   0.284585E+06   0.594464E+02
   961   0.116149E+04   0.383860E+02   0.326054E+02   0.284041E+06   0.586827E+02
   962   0.115367E+04   0.385634E+02   0.314169E+02   0.283498E+06   0.579224E+02
   963   0.114599E+04   0.387361E+02   0.302125E+02   0.282957E+06   0.571655E+02
   964   0.113845E+04   0.389031E+02   0.289937E+02   0.282417E+06   0.564120E+02
   965   0.113097E+04   0.390653E+02   0.277597E+02   0.281878E+06   0.556619E+02
   966   0.112371E+04   0.392227E+02   0.265119E+02   0.281341E+06   0.549154E+02
   967   0.111652E+04   0.393753E+02   0.252504E+02   0.280805E+06   0.541723E+02
   968   0.110947E+04   0.395208E+02   0.239758E+02   0.280270E+06   0.534329E+02
   969   0.110263E+04   0.396614E+02   0.226896E+02   0.279737E+06   0.526971E+02
   970   0.109593E+04   0.397972E+02   0.213903E+02   0.279205E+06   0.519649E+02
   971   0.108930E+04   0.399275E+02   0.200801E+02   0.278675E+06   0.512364E+02
   972   0.108281E+04   0.400514E+02   0.187596E+02   0.278146E+06   0.505116E+02
   973   0.107646E+04   0.401697E+02   0.174281E+02   0.277618E+06   0.497906E+02
   974   0.107032E+04   0.402832E+02   0.160863E+02   0.277091E+06   0.490735E+02
   975   0.106433E+04   0.403911E+02   0.147364E+02   0.276566E+06   0.483602E+02
   976   0.105848E+04   0.404919E+02   0.133777E+02   0.276042E+06   0.476507E+02
   977   0.105277E+04   0.405878E+02   0.120115E+02   0.275520E+06   0.469453E+02
   978   0.104713E+04   0.406782E+02   0.106377E+02   0.274999E+06   0.462437E+02
   979   0.104178E+04   0.407630E+02   0.925764E+01   0.274479E+06   0.455462E+02
   980   0.103649E+04   0.408414E+02   0.787107E+01   0.273960E+06   0.448528E+02
   981   0.103135E+04   0.409127E+02   0.647873E+01   0.273443E+06   0.441634E+02
   982   0.102635E+04   0.409799E+02   0.508161E+01   0.272927E+06   0.434782E+02
   983   0.102156E+04   0.410408E+02   0.367979E+01   0.272412E+06   0.427971E+02
   984   0.101684E+04   0.410938E+02   0.227397E+01   0.271899E+06   0.421203E+02
   985   0.101234E+04   0.411427E+02   0.864566E+00   0.271387E+06   0.414477E+02
   986   0.100791E+04   0.411853E+02  -0.547439E+00   0.270876E+06   0.407794E+02
   987   0.100362E+04   0.412215E+02  -0.196216E+01   0.270367E+06   0.401154E+02
   988   0.999548E+03   0.412528E+02  -0.337843E+01   0.269859E+06   0.394558E+02
   989   0.995618E+03   0.412770E+02  -0.479495E+01   0.269352E+06   0.388006E+02
   990   0.991831E+03   0.412986E+02  -0.621318E+01   0.268846E+06   0.381499E+02
   991   0.988186E+03   0.413108E+02  -0.763113E+01   0.268342E+06   0.375036E+02
   992   0.984685E+03   0.413174E+02  -0.904884E+01   0.267839E+06   0.368619E+02
   993   0.981253E+03   0.413176E+02  -0.104656E+02   0.267337E+06   0.362247E+02
   994   0.978038E+03   0.413130E+02  -0.118800E+02   0.266836E+06   0.355922E+02
   995   0.975042E+03   0.413019E+02  -0.132927E+02   0.266337E+06   0.349643E+02
   996   0.972114E+03   0.412831E+02  -0.147024E+02   0.265839E+06   0.343410E+02
   997   0.969330E+03   0.412608E+02  -0.161097E+02   0.265342E+06   0.337226E+02
   998   0.966690E+03   0.412314E+02  -0.175118E+02   0.264847E+06   0.331088E+02
   999   0.964193E+03   0.411963E+02  -0.189102E+02   0.264352E+06   0.324999E+02
  1000   0.961841E+03   0.411556E+02  -0.203042E+02   0.263859E+06   0.318958E+02
  1001   0.959633E+03   0.411085E+02  -0.216916E+02   0.263367E+06   0.312967E+02
  1002   0.957494E+03   0.410551E+02  -0.230731E+02   0.262877E+06   0.307024E+02
  1003   0.955575E+03   0.409967E+02  -0.244487E+02   0.262387E+06   0.301130E+02
  1004   0.953800E+03   0.409319E+02  -0.258169E+02   0.261899E+06   0.295285E+02
  1005   0.952244E+03   0.408614E+02  -0.271763E+02   0.261412E+06   0.289490E+02
  1006   0.950759E+03   0.407845E+02  -0.285283E+02   0.260926E+06   0.283744E+02
  1007   0.949344E+03   0.407020E+02  -0.298714E+02   0.260442E+06   0.278047E+02
  1008   0.947853E+03   0.406137E+02  -0.312050E+02   0.259958E+06   0.272400E+02
  1009   0.946729E+03   0.405197E+02  -0.325290E+02   0.259476E+06   0.266803E+02
  1010   0.945751E+03   0.404207E+02  -0.338426E+02   0.258995E+06   0.261256E+02
  1011   0.944845E+03   0.403168E+02  -0.351452E+02   0.258516E+06   0.255758E+02
  1012   0.944084E+03   0.402064E+02  -0.364382E+02   0.258037E+06   0.250310E+02
  1013   0.943470E+03   0.400917E+02  -0.377178E+02   0.257560E+06   0.244913E+02
  1014   0.943002E+03   0.399706E+02  -0.389864E+02   0.257084E+06   0.239566E+02
  1015   0.942532E+03   0.398452E+02  -0.402417E+02   0.256609E+06   0.234268E+02
  1016   0.942283E+03   0.397133E+02  -0.414844E+02   0.256135E+06   0.229022E+02
  1017   0.942180E+03   0.395771E+02  -0.427138E+02   0.255662E+06   0.223826E+02
  1018   0.942151E+03   0.394343E+02  -0.439291E+02   0.255191E+06   0.218680E+02
  1019   0.942194E+03   0.392881E+02  -0.451304E+02   0.254720E+06   0.213585E+02
  1020   0.942459E+03   0.391345E+02  -0.463169E+02   0.254251E+06   0.208541E+02
  1021   0.942798E+03   0.389766E+02  -0.474886E+02   0.253783E+06   0.203548E+02
  1022   0.943209E+03   0.388144E+02  -0.486448E+02   0.253317E+06   0.198606E+02
  1023   0.943769E+03   0.386464E+02  -0.497824E+02   0.252851E+06   0.193714E+02
  1024   0.944402E+03   0.384733E+02  -0.509053E+02   0.252387E+06   0.188875E+02
  1025   0.945109E+03   0.382966E+02  -0.520081E+02   0.251923E+06   0.184086E+02
  1026   0.946188E+03   0.381141E+02  -0.530954E+02   0.251461E+06   0.179349E+02
  1027   0.947118E+03   0.379287E+02  -0.541650E+02   0.251000E+06   0.174663E+02
  1028   0.948122E+03   0.377382E+02  -0.552153E+02   0.250540E+06   0.170029E+02
  1029   0.949275E+03   0.375425E+02  -0.562485E+02   0.250082E+06   0.165447E+02
  1030   0.950503E+03   0.373432E+02  -0.572626E+02   0.249624E+06   0.160916E+02
  1031   0.951658E+03   0.371395E+02  -0.582558E+02   0.249168E+06   0.156437E+02
  1032   0.953110E+03   0.369299E+02  -0.592336E+02   0.248712E+06   0.152011E+02
  1033   0.954564E+03   0.367174E+02  -0.601906E+02   0.248258E+06   0.147636E+02
  1034   0.956241E+03   0.365020E+02  -0.611268E+02   0.247805E+06   0.143314E+02
  1035   0.957920E+03   0.362814E+02  -0.620438E+02   0.247353E+06   0.139044E+02
  1036   0.959674E+03   0.360564E+02  -0.629408E+02   0.246902E+06   0.134826E+02
  1037   0.961505E+03   0.358284E+02  -0.638171E+02   0.246452E+06   0.130661E+02
  1038   0.963486E+03   0.355974E+02  -0.646726E+02   0.246004E+06   0.126549E+02
  1039   0.965544E+03   0.353620E+02  -0.655036E+02   0.245556E+06   0.122489E+02
  1040   0.967529E+03   0.351228E+02  -0.663154E+02   0.245110E+06   0.118482E+02
  1041   0.969739E+03   0.348814E+02  -0.671028E+02   0.244665E+06   0.114529E+02
  1042   0.971952E+03   0.346356E+02  -0.678701E+02   0.244221E+06   0.110628E+02
  1043   0.974243E+03   0.343867E+02  -0.686130E+02   0.243777E+06   0.106780E+02
  1044   0.976684E+03   0.341341E+02  -0.693351E+02   0.243335E+06   0.102985E+02
  1045   0.979055E+03   0.338806E+02  -0.700365E+02   0.242894E+06   0.992441E+01
  1046   0.981577E+03   0.336227E+02  -0.707098E+02   0.242455E+06   0.955563E+01
  1047   0.984177E+03   0.333617E+02  -0.713697E+02   0.242016E+06   0.919221E+01
  1048   0.986706E+03   0.330985E+02  -0.720014E+02   0.241578E+06   0.883415E+01
  1049   0.989388E+03   0.328329E+02  -0.726050E+02   0.241142E+06   0.848147E+01
  1050   0.992073E+03   0.325642E+02  -0.731878E+02   0.240706E+06   0.813417E+01
  1051   0.994837E+03   0.322933E+02  -0.737499E+02   0.240272E+06   0.779226E+01
  1052   0.997679E+03   0.320200E+02  -0.742838E+02   0.239838E+06   0.745572E+01
  1053   0.100045E+04   0.317443E+02  -0.747969E+02   0.239406E+06   0.712456E+01
  1054   0.100330E+04   0.314671E+02  -0.752891E+02   0.238975E+06   0.679873E+01
  1055   0.100616E+04   0.311883E+02  -0.757531E+02   0.238544E+06   0.647824E+01
  1056   0.100909E+04   0.309071E+02  -0.761961E+02   0.238115E+06   0.616307E+01
  1057   0.101210E+04   0.306243E+02  -0.766108E+02   0.237687E+06   0.585319E+01
  1058   0.101527E+04   0.303406E+02  -0.770046E+02   0.237260E+06   0.554860E+01
  1059   0.101836E+04   0.300545E+02  -0.773700E+02   0.236834E+06   0.524927E+01
  1060   0.102146E+04   0.297669E+02  -0.777143E+02   0.236409E+06   0.495520E+01
  1061   0.102457E+04   0.294791E+02  -0.780302E+02   0.235985E+06   0.466636E+01
  1062   0.102775E+04   0.291896E+02  -0.783251E+02   0.235562E+06   0.438275E+01
  1063   0.103079E+04   0.288992E+02  -0.785914E+02   0.235141E+06   0.410433E+01
  1064   0.103399E+04   0.286080E+02  -0.788440E+02   0.234720E+06   0.383111E+01
  1065   0.103719E+04   0.283150E+02  -0.790680E+02   0.234300E+06   0.356306E+01
  1066   0.104031E+04   0.280219E+02  -0.792634E+02   0.233881E+06   0.330016E+01
  1067   0.104360E+04   0.277286E+02  -0.794302E+02   0.233464E+06   0.304241E+01
  1068   0.104681E+04   0.274344E+02  -0.795758E+02   0.233047E+06   0.278978E+01
  1069   0.105003E+04   0.271408E+02  -0.797075E+02   0.232631E+06   0.254226E+01
  1070   0.105333E+04   0.268454E+02  -0.798104E+02   0.232216E+06   0.229984E+01
  1071   0.105648E+04   0.265514E+02  -0.798846E+02   0.231803E+06   0.206249E+01
  1072   0.105971E+04   0.262564E+02  -0.799301E+02   0.231390E+06   0.183021E+01
  1073   0.106303E+04   0.259619E+02  -0.799541E+02   0.230979E+06   0.160297E+01
  1074   0.106620E+04   0.256679E+02  -0.799568E+02   0.230568E+06   0.138076E+01
  1075   0.106945E+04   0.253730E+02  -0.799380E+02   0.230158E+06   0.116356E+01
  1076   0.107263E+04   0.250794E+02  -0.798902E+02   0.229750E+06   0.951368E+00
  1077   0.107589E+04   0.247862E+02  -0.798285E+02   0.229342E+06   0.744155E+00
  1078   0.107901E+04   0.244943E+02  -0.797229E+02   0.228935E+06   0.541908E+00
  1079   0.108213E+04   0.242022E+02  -0.796106E+02   0.228530E+06   0.344613E+00
  1080   0.108533E+04   0.239105E+02  -0.794767E+02   0.228125E+06   0.152252E+00
  1081   0.108839E+04   0.236216E+02  -0.793137E+02   0.227721E+06  -0.351887E-01
  1082   0.109146E+04   0.233331E+02  -0.791291E+02   0.227319E+06  -0.217726E+00
  1083   0.109453E+04   0.230452E+02  -0.789229E+02   0.226917E+06  -0.395376E+00
  1084   0.109761E+04   0.227592E+02  -0.786949E+02   0.226516E+06  -0.568154E+00
  1085   0.110062E+04   0.224744E+02  -0.784378E+02   0.226117E+06  -0.736075E+00
  1086   0.110363E+04   0.221915E+02  -0.781737E+02   0.225718E+06  -0.899157E+00
  1087   0.110658E+04   0.219106E+02  -0.778656E+02   0.225320E+06  -0.105741E+01
  1088   0.110946E+04   0.216294E+02  -0.775505E+02   0.224923E+06  -0.121086E+01
  1089   0.111234E+04   0.213517E+02  -0.772062E+02   0.224527E+06  -0.135952E+01
  1090   0.111516E+04   0.210758E+02  -0.768548E+02   0.224132E+06  -0.150340E+01
  1091   0.111798E+04   0.208011E+02  -0.764666E+02   0.223738E+06  -0.164252E+01
  1092   0.112081E+04   0.205284E+02  -0.760639E+02   0.223345E+06  -0.177689E+01
  1093   0.112350E+04   0.202590E+02  -0.756393E+02   0.222953E+06  -0.190653E+01
  1094   0.112604E+04   0.199908E+02  -0.752001E+02   0.222562E+06  -0.203146E+01
  1095   0.112874E+04   0.197268E+02  -0.747463E+02   0.222172E+06  -0.215170E+01
  1096   0.113130E+04   0.194631E+02  -0.742630E+02   0.221783E+06  -0.226725E+01
  1097   0.113379E+04   0.192029E+02  -0.737576E+02   0.221395E+06  -0.237813E+01
  1098   0.113628E+04   0.189460E+02  -0.732375E+02   0.221007E+06  -0.248436E+01
  1099   0.113871E+04   0.186917E+02  -0.727028E+02   0.220621E+06  -0.258596E+01
  1100   0.114107E+04   0.184408E+02  -0.721458E+02   0.220235E+06  -0.268295E+01
  1101   0.114337E+04   0.181917E+02  -0.715719E+02   0.219851E+06  -0.277533E+01
  1102   0.114574E+04   0.179461E+02  -0.709787E+02   0.219467E+06  -0.286314E+01
  1103   0.114790E+04   0.177037E+02  -0.703691E+02   0.219084E+06  -0.294641E+01
  1104   0.115007E+04   0.174655E+02  -0.697418E+02   0.218703E+06  -0.302518E+01
  1105   0.115209E+04   0.172299E+02  -0.690988E+02   0.218322E+06  -0.309948E+01
  1106   0.115412E+04   0.169969E+02  -0.684387E+02   0.217942E+06  -0.316934E+01
  1107   0.115608E+04   0.167681E+02  -0.677630E+02   0.217563E+06  -0.323479E+01
  1108   0.115797E+04   0.165418E+02  -0.670722E+02   0.217185E+06  -0.329586E+01
  1109   0.115972E+04   0.163175E+02  -0.663657E+02   0.216808E+06  -0.335260E+01
  1110   0.116148E+04   0.160995E+02  -0.656450E+02   0.216431E+06  -0.340502E+01
  1111   0.116309E+04   0.158848E+02  -0.649092E+02   0.216056E+06  -0.345317E+01
  1112   0.116479E+04   0.156736E+02  -0.641606E+02   0.215682E+06  -0.349707E+01
  1113   0.116626E+04   0.154672E+02  -0.633969E+02   0.215308E+06  -0.353676E+01
